,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,67473617,"Cavalry SPVI, LLC as assignee of Exeter Finance Corp.",1613CV000868,Civil,Pending,20161011,20161011
1,67718340,"Cavalry SPV I, LLC as assignee of Exeter Finance Corp.",1656SC001810,Small Claims,Disposed (Statistical Purposes),20160908,20161012
2,67849607,"Cavalry SPV I, LLC as assignee of Exeter Finance Corp.",1656SC001325,Small Claims,Disposed (Statistical Purposes),20160718,20160921
3,74161545,"Cavalry SPV I, LLC as assignee of Exeter Finance Corp.",1616CV000181,Civil,Disposed (Statistical Purposes),20160914,20161103
4,80296298,"Cavalry SPV I, LLC as assignee of Exeter Finance Corp.",1766SP000005,Supplementary Process,Closed,20170119,20170322
5,67829503,Cavalry SPV I LLC as assignee of Exeter Finance Corp,1656CV000912,Civil,Pending,20160718,20160718
6,68914381,Cavalry SPV I LLC as assignee of Exeter Finance Corp.,1611CV001042,Civil,Pending,20160909,20160909
7,72600503,"Cavarlry SPV I, LLC, as assignee of Exeter Finance Corp",1664CV000330,Civil,Pending,20161017,20161017
8,78568535,"Cavalry Portfolio Services, LLC as Assignee of Cavalry Spv 1, LLC as Assignee of Exeter of Finance Corp,",1715CV001173,Civil,Disposed (Statistical Purposes),20170911,20190513
9,82062432,"Exeter Finance, LLC",1938CV000115,Civil,Disposed (Statistical Purposes),20190530,20190913
10,82771913,"Cavalry SPV I, LLC as assignee of Exeter Finance Corp",2032SP000006,Supplementary Process,Open,20200210,20200210
11,84403727,"Cavalry Portfolio Services,LLC as Assignee of Exeter Finance Corp",1906SP000011,Supplementary Process,Disposed (Statistical Purposes),20190123,20220125
12,85344556,"Cavalry Portfolio Services, LLC as Assignee of Exeter Finance Corp",1864SP000079,Supplementary Process,Closed,20180823,20180927
13,85815309,"Cavalry Portfolio Services, LLC as Assignee of Exeter Finance Corp.",1833SP000139,Supplementary Process,Disposed (Statistical Purposes),20180823,20181010
14,86949140,Cavalry Portfolio Services LLC as assignee of Exeter Finance Corp,1856SC000618,Small Claims,Disposed (Statistical Purposes),20180403,20180620
