,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,2150465,Tax Collector,1249SC000821,Small Claims,Disposed (Statistical Purposes),20120726,20121015
1,2152649,Tax Collector,1249SC000822,Small Claims,Disposed (Statistical Purposes),20120726,20130731
2,2153741,Tax Collector,1249SC000823,Small Claims,Disposed (Statistical Purposes),20120726,20121009
3,2155947,Tax Collector,1249SC000824,Small Claims,Disposed (Statistical Purposes),20120726,20121018
4,2158218,Tax Collector,1249SC000825,Small Claims,Disposed (Statistical Purposes),20120726,20130808
5,2159721,Tax Collector,1249SC000826,Small Claims,Disposed (Statistical Purposes),20120726,20130808
6,8703463,Tax Collector,1249SC000041,Small Claims,Disposed (Statistical Purposes),20120113,20121106
7,8703590,Tax Collector,1249SC000042,Small Claims,Disposed (Statistical Purposes),20120113,20121106
8,13337580,Tax Collector,1049SC001387,Small Claims,Disposed (Statistical Purposes),20101206,20101230
9,13338076,Tax Collector,1049SC001388,Small Claims,Disposed (Statistical Purposes),20101206,20110323
10,13338551,Tax Collector,1049SC001389,Small Claims,Disposed (Statistical Purposes),20101206,20110412
11,13339394,Tax Collector,1049SC001390,Small Claims,Disposed (Statistical Purposes),20101206,20110412
12,13339730,Tax Collector,1049SC001391,Small Claims,Disposed (Statistical Purposes),20101206,20110412
13,13340417,Tax Collector,1049SC001392,Small Claims,Disposed (Statistical Purposes),20101206,20101230
14,13340819,Tax Collector,1049SC001393,Small Claims,Disposed (Statistical Purposes),20101206,20110304
15,13341753,Tax Collector,1049SC001394,Small Claims,Disposed (Statistical Purposes),20101206,20110526
16,13823139,Tax Collector,1109SC000286,Small Claims,Disposed (Statistical Purposes),20111031,20120308
17,17315747,Tax Collector,1049SC000216,Small Claims,Disposed (Statistical Purposes),20100224,20101006
18,17316162,Tax Collector,1049SC000217,Small Claims,Disposed (Statistical Purposes),20100224,20101006
19,17316449,Tax Collector,1049SC000218,Small Claims,Disposed (Statistical Purposes),20100224,20100421
20,17316671,Tax Collector,1049SC000219,Small Claims,Disposed (Statistical Purposes),20100224,20100416
21,17317131,Tax Collector,1049SC000220,Small Claims,Disposed (Statistical Purposes),20100224,20100416
22,17317354,Tax Collector,1049SC000221,Small Claims,Disposed (Statistical Purposes),20100224,20100309
23,17317643,Tax Collector,1049SC000222,Small Claims,Disposed (Statistical Purposes),20100224,20100409
24,17399915,Tax Collector,1049SC000304,Small Claims,Disposed (Statistical Purposes),20100322,20100506
25,34517594,Tax Collector,0521SC000878,Small Claims,Disposed (Statistical Purposes),20051220,20051223
26,2625673,Town of Brookline/Tax Collector,1209SC000277,Small Claims,Disposed (Statistical Purposes),20121101,20130325
27,2626369,Town of Brookline/Tax Collector,1209SC000278,Small Claims,Disposed (Statistical Purposes),20121101,20140124
28,2626943,Town of Brookline/Tax Collector,1209SC000279,Small Claims,Disposed (Statistical Purposes),20121101,20130312
29,2627515,Town of Brookline/Tax Collector,1209SC000280,Small Claims,Disposed (Statistical Purposes),20121101,20130321
30,3712750,Town of Framingham Tax Collector,1449SC000591,Small Claims,Disposed (Statistical Purposes),20140618,20141003
31,3713571,Town of Framingham Tax Collector,1449SC000592,Small Claims,Disposed (Statistical Purposes),20140618,20141003
32,3714492,Town of Framingham Tax Collector,1449SC000593,Small Claims,Disposed (Statistical Purposes),20140618,20141001
33,3715418,Town of Framingham Tax Collector,1449SC000594,Small Claims,Disposed (Statistical Purposes),20140618,20141003
34,3716760,Town of Framingham Tax Collector,1449SC000595,Small Claims,Disposed (Statistical Purposes),20140618,20141001
35,3717376,Town of Framingham Tax Collector,1449SC000596,Small Claims,Disposed (Statistical Purposes),20140618,20141003
36,3718321,Town of Framingham Tax Collector,1449SC000597,Small Claims,Disposed (Statistical Purposes),20140618,20141001
37,4001143,"Brian Ballantine, Collector of Taxes for the Town of Southborough and The Town of Southborough",1267CV000071,Civil,Disposed (Statistical Purposes),20120305,20120719
38,4001939,"Brian Ballantine, Collector of Taxes for the Town of Southborough and The Town of Southborough",1267CV000072,Civil,Disposed (Statistical Purposes),20120305,20120516
39,4065508,"Brian Ballantine, as he is Collector of Taxes for the Town of Southborough and the Town of Southborough",1267CV000091,Civil,Disposed (Statistical Purposes),20120316,20120719
40,7177615,"Town of Walpole, Town Collector",1157SC001128,Small Claims,Disposed (Statistical Purposes),20111014,20120216
41,7245599,"Town of Walpole, Town Collector",1157SC001167,Small Claims,Disposed (Statistical Purposes),20111109,20120301
42,7245918,"Town of Walpole, Town Collector",1157SC001168,Small Claims,Disposed (Statistical Purposes),20111109,20120301
43,7177863,Town of Walpole Collector,1157SC001139,Small Claims,Disposed (Statistical Purposes),20111014,20120216
44,7178059,"Town of Walpole, Collector",1157SC001140,Small Claims,Disposed (Statistical Purposes),20111014,20120216
