,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,4466778,"Selene Finance, LP",13 MISC 478820,Servicemembers,Open,20130730,20130730
1,15484583,"Selene Finance, LP",13 MISC 477780,Servicemembers,Closed,20130430,20130618
2,50070555,"Selene Finance, LP",11 MISC 447289,Servicemembers,Closed,20110411,20120625
3,54435980,"Selene Finance, LP",15 SM 006246,Servicemembers,Closed,20150729,20151014
4,61790994,"Selene Finance, LP",10 MISC 437094,Servicemembers,Closed,20100816,20161118
5,78112833,"Selene Finance, LP",11H79SP002748,Housing Court Summary Process,Active,20110711,20110711
6,79178630,"Selene Finance, LP",1789SU000051,Summary Process,Disposed (Statistical Purposes),20170501,20170525
7,79343654,"Selene Finance, LP",1742SU000006,Summary Process,Closed (Transferred),20170515,20170530
8,79941905,"Selene Finance, LP",17H77SP005253,Housing Court Summary Process,Active,20171124,20171124
9,82653425,"Selene Finance, LP",17H79SP001670,Housing Court Summary Process,Active,20170425,20170425
10,48707416,Selene Finance LP,16 SM 003379,Servicemembers,Open,20160401,20160401
11,50077174,Selene Finance LP,11 MISC 450972,Servicemembers,Closed,20110720,20111020
12,52293054,Selene Finance LP,16 SM 003017,Servicemembers,Open,20160323,20160323
13,52374008,Selene Finance LP,16 SM 003357,Servicemembers,Open,20160331,20160331
14,52374295,Selene Finance LP,16 SM 003351,Servicemembers,Closed,20160331,20161020
15,52375559,Selene Finance LP,16 SM 003358,Servicemembers,Closed,20160331,20161026
16,54093165,Selene Finance LP,15 SM 009017,Servicemembers,Closed,20151014,20160908
17,55144820,Selene Finance LP,15 SM 006615,Servicemembers,Closed,20150810,20151016
18,56089814,Selene Finance LP,16 SM 000896,Servicemembers,Closed,20160129,20160607
19,56789379,Selene Finance LP,16 SM 004451,Servicemembers,Open,20160429,20160429
20,57180062,Selene Finance LP,11 MISC 445143,Servicemembers,Open,20110203,20110203
21,57446415,Selene Finance LP,11 MISC 445227,Servicemembers,Closed,20110207,20110601
22,58821512,Selene Finance LP,15 SM 008091,Servicemembers,Closed,20150921,20151230
23,59288382,Selene Finance LP,10 MISC 439255,Servicemembers,Closed,20100908,20120522
24,59315830,Selene Finance LP,16 SM 002684,Servicemembers,Closed,20160314,20160506
25,59318584,Selene Finance LP,16 SM 002686,Servicemembers,Open,20160314,20160314
26,59345433,Selene Finance LP,16 SM 001964,Servicemembers,Open,20160224,20160224
27,59353187,Selene Finance LP,16 SM 002013,Servicemembers,Open,20160225,20160225
28,59359852,Selene Finance LP,16 SM 002011,Servicemembers,Closed,20160225,20161014
29,60176359,Selene Finance LP,16 SM 001811,Servicemembers,Closed,20160222,20160921
30,60186615,Selene Finance LP,16 SM 001279,Servicemembers,Closed,20160210,20160615
31,60232367,Selene Finance LP,16 SM 001326,Servicemembers,Closed,20160211,20160613
