,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,1790297,Kondaur Capital Corporation,1081CV02250,Real Property,Closed,20100614,20100818
1,1831689,Kondaur Capital Corporation,11H77SP001903,Housing Court Summary Process,Closed,20110610,20110726
2,2386817,Kondaur Capital Corporation,1249SU000476,Summary Process,Disposed (Statistical Purposes),20120806,20120817
3,4083970,Kondaur Capital Corporation,1110SU000039,Summary Process,Disposed (Statistical Purposes),20110211,20110225
4,5054911,Kondaur Capital Corporation,1110SU000085,Summary Process,Disposed (Statistical Purposes),20110321,20110923
5,6252166,Kondaur Capital Corporation,1110SU000134,Summary Process,Disposed (Statistical Purposes),20110425,20110506
6,7999073,Kondaur Capital Corporation,1081CV00112,Real Property,Closed,20100112,20100602
7,9711089,Kondaur Capital Corporation,1249SU000172,Summary Process,Disposed (Statistical Purposes),20120326,20120410
8,10605455,Kondaur Capital Corporation,1107SU000238,Summary Process,Disposed (Statistical Purposes),20110722,20110725
9,10942880,Kondaur Capital Corporation,11H77SP000432,Housing Court Summary Process,Closed,20110207,20110304
10,14395472,Kondaur Capital Corporation,11H77SP001282,Housing Court Summary Process,Closed,20110419,20110503
11,16381039,Kondaur Capital Corporation,1026SU000002,Summary Process,Disposed (Statistical Purposes),20100104,20100226
12,17334377,Kondaur Capital Corporation,1010SU000335,Summary Process,Disposed (Statistical Purposes),20100927,20101014
13,17335449,Kondaur Capital Corporation,1010SU000336,Summary Process,Disposed (Statistical Purposes),20100927,20101014
14,18655656,Kondaur Capital Corporation,1077CV02558,Real Property,Closed,20101213,20110513
15,21466661,Kondaur Capital Corporation,0934SU000254,Summary Process,Disposed (Statistical Purposes),20091013,20091023
16,21565976,Kondaur Capital Corporation,0934SU000229,Summary Process,Disposed (Statistical Purposes),20090824,20090925
17,47166775,Kondaur Capital Corporation,09 MISC 403267,Miscellaneous,Closed,20090616,20100120
18,50118413,Kondaur Capital Corporation,14 MISC 481743,Servicemembers,Closed,20140220,20140414
19,51564809,Kondaur Capital Corporation,10 MISC 429338,Servicemembers,Closed,20100510,20100928
20,51837575,Kondaur Capital Corporation,10 MISC 431293,Servicemembers,Closed,20100604,20101021
21,54559869,Kondaur Capital Corporation,08 MISC 389141,Servicemembers,Closed,20081125,20090527
22,54830847,Kondaur Capital Corporation,10 MISC 443072,Servicemembers,Open,20101117,20101117
23,55112903,Kondaur Capital Corporation,15 SM 006553,Servicemembers,Open,20150807,20150807
24,55695655,Kondaur Capital Corporation,10H79SP001431,Housing Court Summary Process,Active,20100426,20100426
25,55928924,Kondaur Capital Corporation,11 MISC 452037,Servicemembers,Open,20110811,20110811
26,56151201,Kondaur Capital Corporation,11 MISC 452168,Servicemembers,Closed,20110815,20111115
27,56610812,Kondaur Capital Corporation,12 MISC 474070,Servicemembers,Closed,20121121,20130417
28,57311375,Kondaur Capital Corporation,11 MISC 445880,Servicemembers,Closed,20110302,20110614
29,57520354,Kondaur Capital Corporation,11H79SP003367,Housing Court Summary Process,Active,20110815,20110815
30,59266305,Kondaur Capital Corporation,1123SU000076,Summary Process,Disposed (Statistical Purposes),20110815,20110826
31,59451796,Kondaur Capital Corporation,1081CV02816,Real Property,Closed,20100727,20111014
32,60292143,Kondaur Capital Corporation,10 MISC 431832,Servicemembers,Closed,20100611,20101021
33,60579311,Kondaur Capital Corporation,09 MISC 405850,Servicemembers,Closed,20090709,20091104
34,60766522,Kondaur Capital Corporation,10 MISC 421866,Servicemembers,Closed,20100204,20100518
35,60929339,Kondaur Capital Corporation,10 MISC 421967,Servicemembers,Closed,20100205,20161118
36,61178676,Kondaur Capital Corporation,10 MISC 422539,Servicemembers,Closed,20100212,20100610
37,61258689,Kondaur Capital Corporation,09 MISC 404701,Servicemembers,Closed,20090626,20150211
38,61368318,Kondaur Capital Corporation,09 MISC 396737,Servicemembers,Closed,20090319,20090903
39,61423243,Kondaur Capital Corporation,10 MISC 423471,Servicemembers,Closed,20100225,20161118
40,61556014,Kondaur Capital Corporation,10 MISC 424433,Servicemembers,Closed,20100310,20100615
41,61591237,Kondaur Capital Corporation,10 MISC 423263,Servicemembers,Closed,20100223,20100602
42,61608741,Kondaur Capital Corporation,10 MISC 435213,Servicemembers,Closed,20100727,20101109
43,61657405,Kondaur Capital Corporation,09 MISC 397659,Servicemembers,Closed,20090331,20150211
44,61658656,Kondaur Capital Corporation,10 MISC 435301,Servicemembers,Closed,20100727,20110301
45,61752849,Kondaur Capital Corporation,09 MISC 409023,Servicemembers,Closed,20090812,20100120
46,61766354,Kondaur Capital Corporation,12 MISC 460772,Servicemembers,Closed,20120309,20130520
47,61806498,Kondaur Capital Corporation,10 MISC 426138,Servicemembers,Closed,20100330,20100817
48,61948462,Kondaur Capital Corporation,09 MISC 411941,Servicemembers,Closed,20090917,20150211
49,62233862,Kondaur Capital Corporation,10 MISC 438070,Servicemembers,Closed,20100825,20110301
0,62338816,Kondaur Capital Corporation,09 MISC 400936,Servicemembers,Closed,20090515,20120104
1,62506125,Kondaur Capital Corporation,10 MISC 428053,Servicemembers,Closed,20100422,20100921
2,73992155,Kondaur Capital Corporation,0972CV00115,Real Property,Closed,20090224,20090824
3,74564877,Kondaur Capital Corporation,0973CV01050,Real Property,Closed,20090730,20090928
4,75206412,Kondaur Capital Corporation,0981CV04784,Real Property,Closed,20091209,20100706
5,76102515,Kondaur Capital Corporation,09 MISC 398178,Servicemembers,Closed,20090408,20150211
6,76181004,Kondaur Capital Corporation,10 MISC 425637,Servicemembers,Closed,20100324,20161118
7,76812397,Kondaur Capital Corporation,10 MISC 428041,Servicemembers,Closed,20100422,20100922
8,76832902,Kondaur Capital Corporation,10 MISC 428257,Servicemembers,Closed,20100423,20161118
9,76953168,Kondaur Capital Corporation,10 MISC 441764,Servicemembers,Closed,20101018,20110607
10,77016200,Kondaur Capital Corporation,10 MISC 430626,Servicemembers,Closed,20100526,20161118
11,77073990,Kondaur Capital Corporation,09 MISC 401918,Servicemembers,Closed,20090528,20150211
12,77086384,Kondaur Capital Corporation,09 MISC 391763,Servicemembers,Closed,20090115,20150211
13,78294513,Kondaur Capital Corporation,10 MISC 429727,Servicemembers,Closed,20100513,20161118
14,78331607,Kondaur Capital Corporation,10 MISC 429939,Servicemembers,Closed,20100517,20101005
