,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,131962,Debt Management Inc.,1111SP000191,Supplementary Process,Disposed (Statistical Purposes),20110218,20110411
1,497261,Debt Management Inc.,1164SP000369,Supplementary Process,Disposed (Statistical Purposes),20110930,20111130
2,527127,Debt Management Inc.,1462SC001290,Small Claims,Disposed (Statistical Purposes),20140502,20140910
3,912450,Debt Management Inc.,1213SC002476,Small Claims,Disposed (Statistical Purposes),20121204,20130305
4,1142934,Debt Management Inc.,1434SC000001,Small Claims,Disposed (Statistical Purposes),20140102,20140219
5,1303645,Debt Management Inc.,1051SP000007,Supplementary Process,Disposed (Statistical Purposes),20100111,20100303
6,1473497,Debt Management Inc.,1468SC000002,Small Claims,Disposed (Statistical Purposes),20140107,20140602
7,1797814,Debt Management Inc.,1434SC000134,Small Claims,Disposed (Statistical Purposes),20140206,20140326
8,2152026,Debt Management Inc.,1449SC000307,Small Claims,Disposed (Statistical Purposes),20140317,20140626
9,2510401,Debt Management Inc.,1114CV000794,Civil,Disposed (Statistical Purposes),20111004,20140627
10,2799572,Debt Management Inc.,1349CV000605,Civil,Pending,20131021,20131021
11,2818375,Debt Management Inc.,1434CV000186,Civil,Disposed (Statistical Purposes),20140312,20141118
12,3076466,Debt Management Inc.,1449SC001305,Small Claims,Disposed (Statistical Purposes),20141020,20150122
13,3148579,Debt Management Inc.,1431SC002178,Small Claims,Disposed (Statistical Purposes),20141203,20150123
14,3682701,Debt Management Inc.,1229CV000057,Civil,Disposed (Statistical Purposes),20120430,20120525
15,3687912,Debt Management Inc.,1032CV002053,Civil,Disposed (Statistical Purposes),20101110,20110107
16,4115510,Debt Management Inc.,1118SC001721,Small Claims,Disposed (Statistical Purposes),20111003,20120111
17,4209074,Debt Management Inc.,1322SC000446,Small Claims,Disposed (Statistical Purposes),20130806,20131017
18,4390729,Debt Management Inc.,1148SP000138,Supplementary Process,Disposed (Statistical Purposes),20110413,20110609
19,4557806,Debt Management Inc.,1454SC000150,Small Claims,Pending,20140206,20140206
20,4837832,Debt Management Inc.,1411SC000067,Small Claims,Disposed (Statistical Purposes),20140102,20140513
21,5509358,Debt Management Inc.,1062SC001794,Small Claims,Disposed (Statistical Purposes),20100712,20101001
22,5647708,Debt Management Inc.,1312CV000223,Civil,Pending,20130802,20130802
23,5772843,Debt Management Inc.,1214CV000847,Civil,Disposed (Statistical Purposes),20121120,20121217
24,5875103,Debt Management Inc.,1325SC001414,Small Claims,Disposed (Statistical Purposes),20131118,20140409
25,5914265,Debt Management Inc.,1253SP000448,Supplementary Process,Disposed (Statistical Purposes),20120921,20130220
26,5922839,Debt Management Inc.,1253SP000449,Supplementary Process,Disposed (Statistical Purposes),20120924,20150714
27,6053295,Debt Management Inc.,1311SC003178,Small Claims,Disposed (Statistical Purposes),20131107,20140311
28,6409367,Debt Management Inc.,1413CV000008,Civil,Disposed (Statistical Purposes),20140102,20140317
29,6461391,Debt Management Inc.,1413SP000162,Supplementary Process,Disposed (Statistical Purposes),20140729,20150227
30,6783345,Debt Management Inc.,1413SC000550,Small Claims,Disposed (Statistical Purposes),20140319,20140617
31,6957288,Debt Management Inc.,1469SP000021,Supplementary Process,Disposed (Statistical Purposes),20140206,20140701
32,7117662,Debt Management Inc.,1413SC001051,Small Claims,Disposed (Statistical Purposes),20140527,20140728
33,7234021,Debt Management Inc.,1154SC001247,Small Claims,Pending,20110915,20110915
34,8203941,Debt Management Inc.,1216SC000233,Small Claims,Disposed (Statistical Purposes),20120402,20120509
35,8633742,Debt Management Inc.,1489SC000009,Small Claims,Disposed (Statistical Purposes),20140103,20140321
36,8829737,Debt Management Inc.,1438SC000367,Small Claims,Disposed (Statistical Purposes),20140409,20141002
37,8899709,Debt Management Inc.,1058SC000014,Small Claims,Disposed (Statistical Purposes),20100105,20100204
38,8980069,Debt Management Inc.,1222SC000742,Small Claims,Closed (Transferred),20121102,20140319
39,9014507,Debt Management Inc.,1338SC001153,Small Claims,Disposed (Statistical Purposes),20131107,20140424
40,10044653,Debt Management Inc.,1115CV001890,Civil,Disposed (Statistical Purposes),20111004,20120808
41,10115554,Debt Management Inc.,1249SC000522,Small Claims,Disposed (Statistical Purposes),20120504,20130329
42,10232404,Debt Management Inc.,1233SP000478,Supplementary Process,Disposed (Statistical Purposes),20120920,20121128
43,10496814,Debt Management Inc.,1458SC000134,Small Claims,Disposed (Statistical Purposes),20140211,20141120
44,10613329,Debt Management Inc.,1415SC000073,Small Claims,Disposed (Statistical Purposes),20140108,20140403
