,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,19864582,"Ltd Financial Services, L.P.",0508CV000339,Civil,Disposed (Statistical Purposes),20051129,20061005
1,33096199,"Ltd Financial Services, L.P.",0553SP000140,Supplementary Process,Disposed (Statistical Purposes),20050421,20050826
2,20146853,"Ltd Financial Services, Lp",0534SP000123,Supplementary Process,Disposed (Statistical Purposes),20050613,20050811
3,23691688,"Ltd Financial Services, Lp",0538SP000100,Supplementary Process,Disposed (Statistical Purposes),20050516,20050630
4,25114846,"Ltd Financial Services, Lp",0511SP000397,Supplementary Process,Disposed (Statistical Purposes),20050623,20050808
5,45592364,"Ltd Financial Services, Lp",0534SP000067,Supplementary Process,Disposed (Statistical Purposes),20050408,20051128
6,21688388,Ltd Financial Services Lp,0547CV000170,Civil,Disposed (Statistical Purposes),20050511,20051118
7,27634516,Ltd Financial Services Lp,0641SP000060,Supplementary Process,Disposed (Statistical Purposes),20060421,20060421
8,33090359,Ltd Financial Services Lp,0553SP000139,Supplementary Process,Disposed (Statistical Purposes),20050421,20050826
9,61444483,Ltd Financial Services Lp,0650SP000279,Supplementary Process,Disposed (Statistical Purposes),20060427,20061019
10,22396124,"Ltd Financial Services, Lp/Assignee Of Fleet Cr",0652SP000059,Supplementary Process,Disposed (Statistical Purposes),20060306,20071002
11,22853920,Jomax Ltd Assignee Of Collins Financial Services I,0625CV000669,Civil,Disposed (Statistical Purposes),20060623,20060808
12,24644975,Ltd Financial Services,0550SP000062,Supplementary Process,Disposed (Statistical Purposes),20050204,20050329
13,24647245,Ltd Financial Services,0550SP000061,Supplementary Process,Disposed (Statistical Purposes),20050204,20050329
14,28478085,Ltd Financial Services As Assignee For Fleet Card,0586SP000014,Supplementary Process,Disposed (Statistical Purposes),20050126,20050328
