,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,19985,Jefferson Capital Systems LLC,1110SC001094,Small Claims,Disposed (Statistical Purposes),20110808,20111107
1,77676,Jefferson Capital Systems LLC,1462CV001303,Civil,Disposed (Statistical Purposes),20140730,20140924
2,105397,Jefferson Capital Systems LLC,1318SC001300,Small Claims,Disposed (Statistical Purposes),20130710,20141106
3,109221,Jefferson Capital Systems LLC,1318SC001302,Small Claims,Disposed (Statistical Purposes),20130710,20140717
4,111178,Jefferson Capital Systems LLC,1318SC001303,Small Claims,Disposed (Statistical Purposes),20130710,20140616
5,112400,Jefferson Capital Systems LLC,1318SC001304,Small Claims,Disposed (Statistical Purposes),20130710,20140616
6,143577,Jefferson Capital Systems LLC,1125SC001856,Small Claims,Disposed (Statistical Purposes),20110830,20120109
7,144446,Jefferson Capital Systems LLC,1125SC001857,Small Claims,Disposed (Statistical Purposes),20110830,20120313
8,272734,Jefferson Capital Systems LLC,1259SC001481,Small Claims,Disposed (Statistical Purposes),20121010,20121224
9,322874,Jefferson Capital Systems LLC,1226SC000937,Small Claims,Disposed (Statistical Purposes),20121210,20141218
10,325610,Jefferson Capital Systems LLC,1226SC000938,Small Claims,Disposed (Statistical Purposes),20121210,20130507
11,497451,Jefferson Capital Systems LLC,1260SC001170,Small Claims,Disposed (Statistical Purposes),20121009,20131129
12,540816,Jefferson Capital Systems LLC,1427SC001336,Small Claims,Disposed (Statistical Purposes),20141103,20150129
13,541358,Jefferson Capital Systems LLC,1427SC001337,Small Claims,Disposed (Statistical Purposes),20141103,20150129
14,575030,Jefferson Capital Systems LLC,1289SC000587,Small Claims,Disposed (Statistical Purposes),20120514,20120822
15,625853,Jefferson Capital Systems LLC,1236SC001699,Small Claims,Disposed (Statistical Purposes),20121205,20130404
16,627116,Jefferson Capital Systems LLC,1236SC001700,Small Claims,Disposed (Statistical Purposes),20121205,20131210
17,782016,Jefferson Capital Systems LLC,1260SC001281,Small Claims,Disposed (Statistical Purposes),20121106,20130214
18,808866,Jefferson Capital Systems LLC,1362SC003142,Small Claims,Disposed (Statistical Purposes),20131015,20140924
19,881101,Jefferson Capital Systems LLC,1213SC002335,Small Claims,Disposed (Statistical Purposes),20121206,20130228
20,885070,Jefferson Capital Systems LLC,1213SC002336,Small Claims,Disposed (Statistical Purposes),20121206,20130228
21,898464,Jefferson Capital Systems LLC,1110SC001089,Small Claims,Disposed (Statistical Purposes),20110917,20130305
22,921121,Jefferson Capital Systems LLC,1236SC000839,Small Claims,Disposed (Statistical Purposes),20120618,20121211
