,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,5923374,"LoanCare, a Division of FNF Servicing, Inc.",1425SU000003,Summary Process,Disposed (Statistical Purposes),20140106,20141021
1,15738836,"LoanCare, a Division of FNF Servicing, Inc.",12 MISC 458042,Servicemembers,Closed,20120113,20120419
2,55546450,"LoanCare, a Division of FNF Servicing, Inc.",12 MISC 473030,Servicemembers,Closed,20121023,20130503
3,11405261,"LoanCare,",13 MISC 479921,Miscellaneous,Open,20131007,20131007
4,14231509,"LoanCare,",12 MISC 474151,Servicemembers,Closed,20121127,20130410
5,50462258,"LoanCare,",12 MISC 461238,Servicemembers,Closed,20120320,20160914
6,52456171,"LoanCare,",13 MISC 477952,Servicemembers,Closed,20130516,20130702
7,54092979,"LoanCare,",12 MISC 467324,Servicemembers,Closed,20120705,20130211
8,55185315,"LoanCare,",12 MISC 470255,Servicemembers,Closed,20120830,20130321
9,55934617,"LoanCare,",13 MISC 477845,Servicemembers,Closed,20130507,20130628
10,56951152,"LoanCare,",11 MISC 453850,Servicemembers,Closed,20110926,20120523
11,57347478,"LoanCare,",11 MISC 456447,Servicemembers,Closed,20111201,20120323
12,57422965,"LoanCare,",14 MISC 483023,Servicemembers,Open,20140416,20140416
13,58354294,"LoanCare,",12 MISC 464657,Servicemembers,Closed,20120515,20121015
14,58450026,"LoanCare,",12 MISC 463892,Servicemembers,Open,20120502,20120502
15,59057096,"LoanCare,",12 MISC 465526,Servicemembers,Closed,20120530,20130610
16,59477430,"LoanCare,",12 MISC 474909,Servicemembers,Closed,20121218,20130422
17,61008977,"LoanCare,",10 MISC 433936,Servicemembers,Closed,20100712,20101102
18,61770690,"LoanCare,",10 MISC 435437,Servicemembers,Closed,20100729,20101227
19,62720028,"LoanCare,",11 MISC 448988,Servicemembers,Closed,20110602,20110916
20,63570627,"LoanCare,",13 MISC 479517,Servicemembers,Open,20130913,20130913
21,76147870,"LoanCare,",12 MISC 465105,Servicemembers,Closed,20120522,20121119
22,15238874,"LoanCare, A Division of FNF Servicing Inc.",12H85SP001180,Housing Court Summary Process,Closed,20120326,20120406
23,15911183,LoanCare,1085CV01836,Real Property,Closed,20100820,20110209
24,50823579,LoanCare,11 MISC 448581,Servicemembers,Closed,20110517,20110914
25,52325786,LoanCare,12 MISC 460070,Servicemembers,Closed,20120227,20120511
26,57770270,LoanCare,11 MISC 448924,Servicemembers,Closed,20110601,20110919
27,60633297,LoanCare,10 MISC 432304,Servicemembers,Closed,20100617,20101020
28,17828213,"LoanCare A Division of FNF Servicing, Inc",1272CV00353,Real Property,Closed,20120606,20130204
29,18921371,LoanCare A Division of FNF Servicing Inc,1277CV00812,Real Property,Closed,20120420,20120615
30,63420598,LoanCare A Division of FNF Servicing Inc,1356SU001319,Summary Process,Disposed (Statistical Purposes),20131125,20141231
31,76161878,LoanCare A Division of FNF Servicing Inc,13H83SP05505PL,Housing Court Summary Process,Active,20131202,20131202
32,56575790,"LoanCare, A Division of FNF Servicing, Inc. (Subst.Pltf)",11 MISC 453161,Servicemembers,Open,20110908,20110908
33,57014665,"LoanCare, a division of FNF Servicing",11 MISC 449940,Servicemembers,Closed,20110630,20110930
34,60244665,Freedom Mortgage Corp by LoanCare Servicing Center,08 MISC 377716,Servicemembers,Closed,20080403,20080916
35,61801402,"Freedom Mortgage Corporation By LoanCare,",11 MISC 451819,Servicemembers,Closed,20110805,20111118
36,62005216,Freedom Mortgage Corp by LoanCare etc.,08 MISC 371682,Servicemembers,Closed,20080204,20080710
37,62298922,"LoanCare a division of FNF Servicing, Inc. C/O Harmon Law Offices",12H85SP003790,Housing Court Summary Process,Closed,20120917,20120928
38,82689075,"LoanCare, LLC",21 SM 000933,Servicemembers,Closed,20210820,20210820
39,82692451,"LoanCare, LLC",21 SM 000291,Servicemembers,Closed,20210315,20210607
40,83338158,"LoanCare, LLC",1973CV01096,Real Property,Open,20191121,20191121
41,83894089,"LoanCare, LLC",19 SM 004073,Servicemembers,Closed,20190909,20200127
42,83918959,"LoanCare, LLC",19 SM 004293,Servicemembers,Open,20190919,20190919
43,83926361,"LoanCare, LLC",19 SM 004291,Servicemembers,Closed,20190919,20191113
44,83927875,"LoanCare, LLC",19 SM 004292,Servicemembers,Closed,20190919,20200102
45,83940422,"LoanCare, LLC",19 SM 004402,Servicemembers,Closed,20190924,20191120
46,83966364,"LoanCare, LLC",20 SM 000215,Servicemembers,Closed,20200115,20210804
47,84031800,"LoanCare, LLC",19 SM 004754,Servicemembers,Closed,20191010,20191209
48,84036974,"LoanCare, LLC",19 SM 004891,Servicemembers,Closed,20191016,20191227
49,84039625,"LoanCare, LLC",19 SM 004725,Servicemembers,Closed,20191009,20191227
0,84052644,"LoanCare, LLC",19 SM 004949,Servicemembers,Closed,20191018,20191211
1,84058545,"LoanCare, LLC",19 SM 004932,Servicemembers,Closed,20191018,20191030
2,84092379,"LoanCare, LLC",19 SM 005085,Servicemembers,Closed,20191023,20191218
3,84094991,"LoanCare, LLC",19 SM 005052,Servicemembers,Closed,20191023,20191219
4,84104129,"LoanCare, LLC",19 SM 005097,Servicemembers,Closed,20191025,20200214
5,84111187,"LoanCare, LLC",19 SM 005069,Servicemembers,Closed,20191025,20211101
