,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,316091,Andrew Metcalf d/b/a/ Judgement Acquisitions Unlimited assignee of Maria C. Miranda,1152SC000468,Small Claims,Disposed (Statistical Purposes),20110601,20110630
1,325536,Andrew C. Metcalf assignee of Logan Furniture,1152SC000482,Small Claims,Disposed (Statistical Purposes),20110602,20110707
2,329724,Andrew C. Metcalf assignee of Logan Furniture,1152SC000486,Small Claims,Disposed (Statistical Purposes),20110603,20110707
3,481604,Andrew C Metcalf,1331SC001277,Small Claims,Disposed (Statistical Purposes),20130819,20131121
4,8229722,Andrew C Metcalf,1247SC000299,Small Claims,Disposed (Statistical Purposes),20120518,20121106
5,8372696,Andrew C Metcalf,1216SC000345,Small Claims,Disposed (Statistical Purposes),20120514,20120813
6,8716113,Andrew C Metcalf,1047SC000288,Small Claims,Disposed (Statistical Purposes),20100512,20100629
7,24953353,Andrew C Metcalf,0616SC000169,Small Claims,Disposed (Statistical Purposes),20060303,20060502
8,57189290,Andrew C Metcalf,0756SC002723,Small Claims,Disposed (Statistical Purposes),20070719,20070817
9,512178,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1213SC002318,Small Claims,Disposed (Statistical Purposes),20121130,20130402
10,8665419,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1047SC000254,Small Claims,Disposed (Statistical Purposes),20100430,20100615
11,8923892,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1058SC000066,Small Claims,Disposed (Statistical Purposes),20100120,20100218
12,13411293,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1158SC000982,Small Claims,Disposed (Statistical Purposes),20110830,20111013
13,14941751,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1058SC001014,Small Claims,Disposed (Statistical Purposes),20101112,20110217
14,14995149,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1058SC001072,Small Claims,Disposed (Statistical Purposes),20101126,20110106
15,14995700,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1058SC001073,Small Claims,Disposed (Statistical Purposes),20101126,20110106
16,15722258,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1258SC000345,Small Claims,Disposed (Statistical Purposes),20120326,20140520
17,16469535,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,1158SC000037,Small Claims,Disposed (Statistical Purposes),20110111,20110224
18,24078173,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,0947SC000559,Small Claims,Disposed (Statistical Purposes),20090806,20091013
19,26873900,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,0858SC000457,Small Claims,Disposed (Statistical Purposes),20080428,20080605
20,28478710,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,0658SC000560,Small Claims,Disposed (Statistical Purposes),20060503,20060629
21,29213431,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,0858SC000163,Small Claims,Disposed (Statistical Purposes),20080215,20080320
22,46532101,Andrew Metcalf d/b/a Judgment Acquisitions Unlimited,0747SC000815,Small Claims,Disposed (Statistical Purposes),20071206,20080129
23,670090,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1247SC000056,Small Claims,Disposed (Statistical Purposes),20120223,20120508
24,1019524,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1247SC000153,Small Claims,Closed (Transferred),20120418,20140128
25,7347203,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1247SC000552,Small Claims,Disposed (Statistical Purposes),20120817,20130716
26,12152670,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1147SC000083,Small Claims,Disposed (Statistical Purposes),20110223,20110419
27,15006677,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1058SC001082,Small Claims,Disposed (Statistical Purposes),20101201,20110113
28,15526138,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,1258SC000084,Small Claims,Disposed (Statistical Purposes),20120124,20120308
29,24115863,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0947SC000558,Small Claims,Disposed (Statistical Purposes),20090806,20091013
30,24695048,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0747SC000854,Small Claims,Disposed (Statistical Purposes),20071219,20080222
31,24711611,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0747SC000853,Small Claims,Disposed (Statistical Purposes),20071219,20080213
32,25217836,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0747SC000411,Small Claims,Disposed (Statistical Purposes),20070612,20070731
33,25324848,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0947SC000193,Small Claims,Disposed (Statistical Purposes),20090318,20090616
34,25534012,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited,0847SC000595,Small Claims,Disposed (Statistical Purposes),20080826,20081125
35,725209,Andrew Metcalf assignee of Joshua MacGregor,1251SC000305,Small Claims,Disposed (Statistical Purposes),20120316,20120620
36,773605,Andrew C. Metcalf D/B/A Judgment Acquisitions Unlimited,1158SC001350,Small Claims,Disposed (Statistical Purposes),20111122,20120119
37,16491620,Andrew C. Metcalf D/B/A Judgment Acquisitions Unlimited,1158SC000039,Small Claims,Disposed (Statistical Purposes),20110113,20110414
38,1925582,Andrew C Metcalf Assignee of Woodwards Auto,1415SC001442,Small Claims,Disposed (Statistical Purposes),20140612,20140812
39,2092608,Andrew C. Metcalf dba Judgment Acquisitions Unlimited,1131SC000586,Small Claims,Disposed (Statistical Purposes),20110422,20110803
40,2529877,Andrew C. Metcalf dba Judgment Acquisitions Unlimited,1031SC000278,Small Claims,Disposed (Statistical Purposes),20100301,20100427
41,2963450,Andrew C. Metcalf dba Judgment Acquisitions Unlimited,1031SC000351,Small Claims,Disposed (Statistical Purposes),20100311,20100528
42,12964178,Andrew C. Metcalf dba Judgment Acquisitions Unlimited,1031SC001598,Small Claims,Disposed (Statistical Purposes),20101210,20110317
43,2274772,Andrew Metcalf,1014SC001439,Small Claims,Disposed (Statistical Purposes),20101115,20110207
44,5828151,Andrew Metcalf,1222SC000038,Small Claims,Disposed (Statistical Purposes),20120117,20120420
45,13116971,Andrew Metcalf,1222SC000376,Small Claims,Disposed (Statistical Purposes),20120524,20120917
46,24487666,Andrew Metcalf,0852SC001027,Small Claims,Disposed (Statistical Purposes),20080709,20080918
47,27790593,Andrew Metcalf,0758SC001464,Small Claims,Disposed (Statistical Purposes),20071128,20080124
48,47783161,Andrew Metcalf,1122SC000562,Small Claims,Disposed (Statistical Purposes),20110926,20111222
49,51203644,Andrew Metcalf,0856SC004659,Small Claims,Disposed (Statistical Purposes),20081125,20090102
0,55735546,Andrew Metcalf,0056SC005121,Small Claims,Disposed (Statistical Purposes),20050125,20050426
1,74928523,Andrew Metcalf,1352SC000419,Small Claims,Disposed (Statistical Purposes),20130517,20130628
2,86131561,Andrew Metcalf,1822SP000033,Supplementary Process,Disposed (Statistical Purposes),20180719,20180910
3,3551542,Andrew C. Metcalf,9852SC001888,Small Claims,Pending,20120919,20121023
4,22713308,Andrew C. Metcalf,0552SC001592,Small Claims,Disposed (Statistical Purposes),20050902,20051110
5,55738780,Andrew C. Metcalf,0556SC000940,Small Claims,Disposed (Statistical Purposes),20050303,20050504
6,59597835,Andrew C. Metcalf,0556SC004198,Small Claims,Disposed (Statistical Purposes),20051021,20051102
7,88828195,Andrew C. Metcalf,1949SP000011,Supplementary Process,Open,20190222,20190222
8,4340291,Andrew C Metcalf dba Judgement Acquisitions Unlimited As Assignee of Mals Service Center,0752sc47000853,Small Claims,Disposed (Statistical Purposes),20140821,20140911
9,4831402,Andrew C. Metcalf As Assignee of Mal's Service,1252sc47000299,Small Claims,Disposed (Statistical Purposes),20141201,20150109
10,6444486,"Andrew C. Metcalf Assignee of Our Magical Beginnings, Inc.",1315SC002040,Small Claims,Disposed (Statistical Purposes),20130821,20131018
11,6508117,Andrew C Metcalf d/b/a Judgment Acquisitions Unlimited Assignee of Hope Fallon,1052SC000649,Small Claims,Disposed (Statistical Purposes),20100618,20100812
12,6602922,Andrew C. Metcalf assignee of One Vine WIne Co.,1052SC000677,Small Claims,Disposed (Statistical Purposes),20100628,20100823
13,6727280,Andrew Metcalf assignee of Mark Sicotte,1014SC000056,Small Claims,Disposed (Statistical Purposes),20100119,20100426
14,7404453,Andrew C. Metcalf assignee of Robert A. Fiore,1151SC000825,Small Claims,Disposed (Statistical Purposes),20110831,20120110
15,7405198,Andrew C. Metcalf assignee of Nicholas A. Rocca,1151SC000828,Small Claims,Disposed (Statistical Purposes),20110901,20111201
16,7421015,Andrew Metcalf assignee of Christine Campbell,1151SC000861,Small Claims,Disposed (Statistical Purposes),20110912,20111205
17,7583907,Andrew Metcalf assignee of Christian Tapia,1151SC000951,Small Claims,Disposed (Statistical Purposes),20111003,20120109
18,7618146,Andrew Metcalf assignee of Rakesh Dhar,1251SC000987,Small Claims,Disposed (Statistical Purposes),20121001,20130107
19,8925105,Andrew Metcalf D/B/A Judgment Acquisitions Unlimit,1058SC000078,Small Claims,Disposed (Statistical Purposes),20100122,20100218
20,24386163,Andrew Metcalf D/B/A Judgment Acquisitions Unlimit,0513SC000141,Small Claims,Disposed (Statistical Purposes),20050127,20050601
21,28512209,Andrew Metcalf D/B/A Judgment Acquisitions Unlimit,0858SC000733,Small Claims,Disposed (Statistical Purposes),20080711,20080821
22,29163649,Andrew Metcalf D/B/A Judgment Acquisitions Unlimit,0913SC003229,Small Claims,Disposed (Statistical Purposes),20091209,20100204
