,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,1067539,Child & Family Services Inc.,1333SC003323,Small Claims,Disposed (Statistical Purposes),20131011,20140320
1,1073837,Child & Family Services Inc.,1333SC003325,Small Claims,Disposed (Statistical Purposes),20131011,20140618
2,1077075,Child & Family Services Inc.,1333SC003326,Small Claims,Disposed (Statistical Purposes),20131011,20131023
3,1080247,Child & Family Services Inc.,1333SC003327,Small Claims,Disposed (Statistical Purposes),20131011,20131205
4,1087121,Child & Family Services Inc.,1333SC003329,Small Claims,Disposed (Statistical Purposes),20131011,20131223
5,1089427,Child & Family Services Inc.,1333SC003330,Small Claims,Disposed (Statistical Purposes),20131011,20131204
6,1091375,Child & Family Services Inc.,1333SC003331,Small Claims,Disposed (Statistical Purposes),20131011,20131219
7,1092892,Child & Family Services Inc.,1333SC003332,Small Claims,Disposed (Statistical Purposes),20131011,20131219
8,1110457,Child & Family Services Inc.,1333SC003333,Small Claims,Disposed (Statistical Purposes),20131011,20131219
9,1113145,Child & Family Services Inc.,1333SC003334,Small Claims,Disposed (Statistical Purposes),20131011,20131219
10,1115122,Child & Family Services Inc.,1333SC003335,Small Claims,Disposed (Statistical Purposes),20131011,20131023
11,1124131,Child & Family Services Inc.,1333SC003338,Small Claims,Disposed (Statistical Purposes),20131011,20131023
12,3388950,Child & Family Services Inc.,1333SC003957,Small Claims,Disposed (Statistical Purposes),20131203,20140220
13,3398132,Child & Family Services Inc.,1333SC003963,Small Claims,Closed,20131203,20140227
14,3403385,Child & Family Services Inc.,1333SC003966,Small Claims,Closed,20131203,20140326
15,3410454,Child & Family Services Inc.,1333SC003968,Small Claims,Disposed (Statistical Purposes),20131203,20140220
16,3412566,Child & Family Services Inc.,1333SC003969,Small Claims,Disposed (Statistical Purposes),20131203,20140220
17,3414877,Child & Family Services Inc.,1333SC003970,Small Claims,Disposed (Statistical Purposes),20131203,20140220
18,28515119,Child & Family Services Inc.,1533SC003550,Small Claims,Disposed (Statistical Purposes),20151125,20160217
19,28516208,Child & Family Services Inc.,1533SC003552,Small Claims,Disposed (Statistical Purposes),20151125,20160219
20,30642012,Child & Family Services Inc.,1533SC001939,Small Claims,Disposed (Statistical Purposes),20150615,20150731
21,30688465,Child & Family Services Inc.,1533SC001940,Small Claims,Disposed (Statistical Purposes),20150615,20150731
22,30689487,Child & Family Services Inc.,1533SC001941,Small Claims,Disposed (Statistical Purposes),20150615,20150731
23,30691591,Child & Family Services Inc.,1533SC001934,Small Claims,Closed,20150615,20150716
24,30697119,Child & Family Services Inc.,1533SC001938,Small Claims,Disposed (Statistical Purposes),20150615,20150731
25,30699924,Child & Family Services Inc.,1533SC001936,Small Claims,Disposed (Statistical Purposes),20150615,20150729
26,30704268,Child & Family Services Inc.,1533SC001935,Small Claims,Disposed (Statistical Purposes),20150615,20150730
27,31862150,Child & Family Services Inc.,1533SC000324,Small Claims,Disposed (Statistical Purposes),20150202,20150422
28,31868261,Child & Family Services Inc.,1533SC000331,Small Claims,Disposed (Statistical Purposes),20150202,20150422
29,31872775,Child & Family Services Inc.,1533SC000326,Small Claims,Disposed (Statistical Purposes),20150202,20150513
30,31875359,Child & Family Services Inc.,1533SC000332,Small Claims,Disposed (Statistical Purposes),20150202,20150422
31,31877754,Child & Family Services Inc.,1533SC000317,Small Claims,Disposed (Statistical Purposes),20150202,20150224
32,31883717,Child & Family Services Inc.,1533SC000323,Small Claims,Disposed (Statistical Purposes),20150202,20150430
33,31884975,Child & Family Services Inc.,1533SC000325,Small Claims,Disposed (Statistical Purposes),20150202,20150513
34,31886454,Child & Family Services Inc.,1533SC000328,Small Claims,Disposed (Statistical Purposes),20150202,20150423
35,31895867,Child & Family Services Inc.,1533SC000333,Small Claims,Disposed (Statistical Purposes),20150202,20150422
36,31916369,Child & Family Services Inc.,1533SC000322,Small Claims,Closed,20150202,20150422
37,31917558,Child & Family Services Inc.,1533SC000330,Small Claims,Closed,20150202,20150422
38,31919720,Child & Family Services Inc.,1533SC000321,Small Claims,Disposed (Statistical Purposes),20150202,20150422
39,31924647,Child & Family Services Inc.,1533SC000329,Small Claims,Disposed (Statistical Purposes),20150202,20150423
40,31925335,Child & Family Services Inc.,1533SC000310,Small Claims,Disposed (Statistical Purposes),20150202,20150224
41,31928059,Child & Family Services Inc.,1533SC000327,Small Claims,Disposed (Statistical Purposes),20150202,20150422
42,32093259,Child & Family Services Inc.,1533SC002826,Small Claims,Closed,20150826,20151029
43,32094381,Child & Family Services Inc.,1533SC002829,Small Claims,Disposed (Statistical Purposes),20150826,20151022
44,32099739,Child & Family Services Inc.,1533SC002823,Small Claims,Disposed (Statistical Purposes),20150826,20151021
45,32104546,Child & Family Services Inc.,1533SC002822,Small Claims,Closed,20150826,20150826
46,32106139,Child & Family Services Inc.,1533SC002824,Small Claims,Disposed (Statistical Purposes),20150826,20151023
47,32107831,Child & Family Services Inc.,1533SC002820,Small Claims,Disposed (Statistical Purposes),20150826,20151022
48,32125035,Child & Family Services Inc.,1533SC002825,Small Claims,Disposed (Statistical Purposes),20150826,20151023
49,32127591,Child & Family Services Inc.,1533SC002827,Small Claims,Closed,20150826,20150826
0,32129638,Child & Family Services Inc.,1533SC002828,Small Claims,Disposed (Statistical Purposes),20150826,20151021
