,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,449863,"Auto Show Towing & Recovery, LLC",1431CV000182,Civil,Pending,20140221,20140221
1,16292481,"Auto Show Towing & Recovery, LLC",1332SC002074,Small Claims,Disposed (Statistical Purposes),20131002,20131213
2,3211223,Suffolk Industrial Recovery Corp. D/B/A PK Metals,1331SP000427,Supplementary Process,Disposed (Statistical Purposes),20131118,20140313
3,5928034,Workcomp Premium Recovery,1218SC001191,Small Claims,Disposed (Statistical Purposes),20120621,20130306
4,6761081,"Massachusetts Recovery Bureau, Inc.",1413CV000342,Civil,Disposed (Statistical Purposes),20140312,20141110
5,6761691,"Massachusetts Recovery Bureau, Inc.",1413CV000343,Civil,Disposed (Statistical Purposes),20140312,20140807
6,6762539,"Massachusetts Recovery Bureau, Inc.",1413CV000345,Civil,Disposed (Statistical Purposes),20140312,20140725
7,6762892,"Massachusetts Recovery Bureau, Inc.",1413CV000346,Civil,Disposed (Statistical Purposes),20140312,20140806
8,72305587,"Massachusetts Recovery Bureau, Inc.",1677CV00329,Contract / Business Cases,Closed,20160307,20160610
9,6762122,"Massachusetts Recovery Bureau,Inc.",1413CV000344,Civil,Disposed (Statistical Purposes),20140312,20140806
10,7291793,Suffolk Industrial Recovery Corp.,1231CV000291,Civil,Disposed (Statistical Purposes),20120328,20121217
11,9415312,Computer Domain/Mass Data Recovery,1354SC001401,Small Claims,Disposed (Statistical Purposes),20131112,20140401
12,10201526,Insurance Recovery Legal Associates,1433SC000024,Small Claims,Disposed (Statistical Purposes),20140106,20140128
13,10222129,"Specvest Development, Inc d/b/a Specvest Judgment Recovery Jeff Oosterman",1121SC000213,Small Claims,Disposed (Statistical Purposes),20110406,20110712
14,12958412,"Purtfolio Recovery Associates, LLC",1259SC001159,Small Claims,Disposed (Statistical Purposes),20120809,20121009
15,16617099,Lucky 13 Recovery Inc,1485CV02125,Contract / Business Cases,Open,20141125,20141125
16,18384083,Autobody Solvent Recovery Corp.,1481CV07112,Administrative Civil Actions,Open,20140822,20140822
17,19786826,Household Recovery Services,0506SP000008,Supplementary Process,Disposed (Statistical Purposes),20050113,20060125
18,32326436,Household Recovery Services,0560CV000118,Civil,Disposed (Statistical Purposes),20050307,20051213
19,55866896,Household Recovery Services,0556SP000013,Supplementary Process,Disposed (Statistical Purposes),20050110,20050329
20,20514059,Household Recovery Services Corp.,0548SP000082,Supplementary Process,Disposed (Statistical Purposes),20050803,20051108
21,20649526,Household Recovery Services Corp.,0807CV002035,Civil,Pending,20081208,20081208
22,29500405,Household Recovery Services Corp.,0510SP000104,Supplementary Process,Disposed (Statistical Purposes),20050419,20050217
23,32221160,Household Recovery Services Corp.,0545CV000437,Civil,Disposed (Statistical Purposes),20050915,20061213
24,37651800,Household Recovery Services Corp.,0760SP000057,Supplementary Process,Disposed (Statistical Purposes),20070212,20070412
25,38211563,Household Recovery Services Corp.,0562CV001356,Civil,Disposed (Statistical Purposes),20050719,20060522
26,45807960,Household Recovery Services Corp.,0560CV000688,Civil,Disposed (Statistical Purposes),20051212,20060914
27,51897643,Household Recovery Services Corp.,0615SP000122,Supplementary Process,Disposed (Statistical Purposes),20060308,20060522
28,54633642,Household Recovery Services Corp.,0715CV002579,Civil,Disposed (Statistical Purposes),20071010,20080807
29,56743038,Household Recovery Services Corp.,0556SP000528,Supplementary Process,Disposed (Statistical Purposes),20050803,20051004
30,76288700,Household Recovery Services Corp.,0831CV002052,Civil,Disposed (Statistical Purposes),20081205,20081205
31,21898379,Household Recovery Services Corp,0541CV000002,Civil,Disposed (Statistical Purposes),20050105,20060119
32,28580286,Household Recovery Services Corp,0718CV000076,Civil,Disposed (Statistical Purposes),20070108,20070924
33,31199215,Household Recovery Services Corp,0850SP000027,Supplementary Process,Disposed (Statistical Purposes),20080118,20080429
34,50551941,Household Recovery Services Corp,0856SP001580,Supplementary Process,Disposed (Statistical Purposes),20081103,20081216
35,54828874,Household Recovery Services Corp,0562SP000529,Supplementary Process,Disposed (Statistical Purposes),20051018,20060321
36,56660617,Household Recovery Services Corp,0656CV001239,Civil,Disposed (Statistical Purposes),20060522,20070629
37,22055437,Resource Recovery Of Cape Cod Inc,0715CV002875,Civil,Disposed (Statistical Purposes),20071109,20080327
38,33604775,Resource Recovery Of Cape Cod Inc,0686SC000433,Small Claims,Disposed (Statistical Purposes),20060407,20060711
39,33611010,Resource Recovery Of Cape Cod Inc,0686SC000442,Small Claims,Disposed (Statistical Purposes),20060407,20060717
40,33615491,Resource Recovery Of Cape Cod Inc,0686SC000434,Small Claims,Disposed (Statistical Purposes),20060407,20060711
41,33666233,Resource Recovery Of Cape Cod Inc,0686SC000443,Small Claims,Disposed (Statistical Purposes),20060407,20060717
42,34576828,Resource Recovery Of Cape Cod Inc,0659SC000679,Small Claims,Disposed (Statistical Purposes),20060403,20060605
43,22115772,"Resource Recovery Of Cape Cod, Inc.",0515CV001813,Civil,Disposed (Statistical Purposes),20050930,20051109
44,22214843,"Resource Recovery Of Cape Cod, Inc.",0554SP000150,Supplementary Process,Disposed (Statistical Purposes),20050812,20051006
45,23147811,"Resource Recovery Of Cape Cod, Inc.",0725SC001164,Small Claims,Disposed (Statistical Purposes),20070521,20070821
46,26840576,"Resource Recovery Of Cape Cod, Inc.",0749SC000309,Small Claims,Disposed (Statistical Purposes),20070313,20070426
47,27791728,"Resource Recovery Of Cape Cod, Inc.",0758SP000010,Supplementary Process,Disposed (Statistical Purposes),20070112,20070301
48,28557442,"Resource Recovery Of Cape Cod, Inc.",0752CV001215,Civil,Disposed (Statistical Purposes),20070830,20080605
