,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,208796,Unifirst Corporation,1111SP000255,Supplementary Process,Disposed (Statistical Purposes),20110309,20110429
1,391157,Unifirst Corporation,1233CV001216,Civil,Disposed (Statistical Purposes),20121210,20130118
2,697409,Unifirst Corporation,1247CV000100,Civil,Disposed (Statistical Purposes),20120229,20121012
3,710374,Unifirst Corporation,1233CV001232,Civil,Disposed (Statistical Purposes),20121213,20130123
4,921339,Unifirst Corporation,1213SP000729,Supplementary Process,Disposed (Statistical Purposes),20121205,20130321
5,1171050,Unifirst Corporation,1347CV000232,Civil,Disposed (Statistical Purposes),20130731,20150529
6,1313652,Unifirst Corporation,1260CV000703,Civil,Disposed (Statistical Purposes),20121207,20130326
7,1389358,Unifirst Corporation,1260SC001466,Small Claims,Disposed (Statistical Purposes),20121207,20130823
8,1405600,Unifirst Corporation,1260CV000704,Civil,Disposed (Statistical Purposes),20121210,20130920
9,1406705,Unifirst Corporation,1260CV000705,Civil,Disposed (Statistical Purposes),20121210,20141128
10,1471539,Unifirst Corporation,1081CV01835,Administrative Civil Actions,Closed,20100513,20100803
11,1473903,Unifirst Corporation,1156SC000175,Small Claims,Disposed (Statistical Purposes),20110124,20110128
12,1530851,Unifirst Corporation,1156SC000347,Small Claims,Disposed (Statistical Purposes),20110124,20110308
13,1615686,Unifirst Corporation,1131SC000432,Small Claims,Disposed (Statistical Purposes),20110328,20110414
14,2236025,Unifirst Corporation,1125SP002392,Supplementary Process,Disposed (Statistical Purposes),20111110,20120228
15,2807031,Unifirst Corporation,1218CV000908,Civil,Disposed (Statistical Purposes),20120817,20130402
16,2808517,Unifirst Corporation,1218CV000909,Civil,Disposed (Statistical Purposes),20120817,20130529
17,2894238,Unifirst Corporation,1218SP000240,Supplementary Process,Pending,20120508,20120510
18,3113071,Unifirst Corporation,1156SC003069,Small Claims,Disposed (Statistical Purposes),20110706,20120410
19,3233666,Unifirst Corporation,1181CV00059,Administrative Civil Actions,Closed,20110107,20110316
20,4214123,Unifirst Corporation,1148SP000116,Supplementary Process,Disposed (Statistical Purposes),20110328,20110609
21,4245314,Unifirst Corporation,1270SP000070,Supplementary Process,Disposed (Statistical Purposes),20120831,20121214
22,4460512,Unifirst Corporation,1053SP000739,Supplementary Process,Disposed (Statistical Purposes),20101008,20110110
23,4488064,Unifirst Corporation,1348SP000180,Supplementary Process,Disposed (Statistical Purposes),20131122,20140109
24,4844439,Unifirst Corporation,1133CV000981,Civil,Disposed (Statistical Purposes),20110811,20110914
25,4933957,Unifirst Corporation,1133SC002511,Small Claims,Disposed (Statistical Purposes),20110810,20111110
26,5360510,Unifirst Corporation,1156SC003029,Small Claims,Disposed (Statistical Purposes),20110701,20110816
27,6195958,Unifirst Corporation,1411SP000233,Supplementary Process,Disposed (Statistical Purposes),20140602,20141223
28,6211267,Unifirst Corporation,1125SC000875,Small Claims,Disposed (Statistical Purposes),20110422,20120918
29,6599044,Unifirst Corporation,1025CV001783,Civil,Disposed (Statistical Purposes),20100927,20101029
30,7011522,Unifirst Corporation,1370CV000120,Civil,Disposed (Statistical Purposes),20131205,20140724
31,7063567,Unifirst Corporation,1231CV001196,Civil,Disposed (Statistical Purposes),20121210,20130402
32,7348331,Unifirst Corporation,1247CV000321,Civil,Disposed (Statistical Purposes),20120822,20121016
33,7473025,Unifirst Corporation,1185CV02503,Administrative Civil Actions,Closed,20111212,20120329
34,7564318,Unifirst Corporation,1026CV000583,Civil,Disposed (Statistical Purposes),20101004,20101101
35,7826167,Unifirst Corporation,1060CV000328,Civil,Disposed (Statistical Purposes),20100412,20100517
36,7856948,Unifirst Corporation,1060SC000356,Small Claims,Disposed (Statistical Purposes),20100412,20100521
37,8271568,Unifirst Corporation,1156SC003599,Small Claims,Disposed (Statistical Purposes),20110811,20111012
38,8272905,Unifirst Corporation,1156SC003600,Small Claims,Disposed (Statistical Purposes),20110810,20111003
39,8648093,Unifirst Corporation,1156SC003748,Small Claims,Disposed (Statistical Purposes),20110826,20111004
40,9476542,Unifirst Corporation,1126SC000312,Small Claims,Disposed (Statistical Purposes),20110422,20111027
41,9479618,Unifirst Corporation,1213CV000558,Civil,Disposed (Statistical Purposes),20120514,20121017
42,9634650,Unifirst Corporation,1238CV000518,Civil,Disposed (Statistical Purposes),20120816,20130306
43,9685452,Unifirst Corporation,1385CV00136,Administrative Civil Actions,Closed,20130125,20140616
44,10556583,Unifirst Corporation,1453SP000019,Supplementary Process,Disposed (Statistical Purposes),20140130,20140512
45,10819450,Unifirst Corporation,1010SC000177,Small Claims,Disposed (Statistical Purposes),20100225,20100405
46,11301605,Unifirst Corporation,1132CV000913,Civil,Disposed (Statistical Purposes),20110815,20120912
47,11855471,Unifirst Corporation,1453CV000723,Civil,Disposed (Statistical Purposes),20140818,20150408
48,12174630,Unifirst Corporation,1159CV001187,Civil,Disposed (Statistical Purposes),20110812,20120207
49,12198690,Unifirst Corporation,1453CV000778,Civil,Disposed (Statistical Purposes),20140912,20141117
0,12281643,Unifirst Corporation,1453CV000531,Civil,Disposed (Statistical Purposes),20140616,20150924
1,12810758,Unifirst Corporation,1049SC001067,Small Claims,Disposed (Statistical Purposes),20100924,20101216
2,12915563,Unifirst Corporation,1125CV001127,Civil,Disposed (Statistical Purposes),20110812,20111229
3,12918639,Unifirst Corporation,1125CV001128,Civil,Disposed (Statistical Purposes),20110812,20111020
4,12993561,Unifirst Corporation,1186SP000194,Supplementary Process,Disposed (Statistical Purposes),20110628,20110901
5,13359663,Unifirst Corporation,1158SC000984,Small Claims,Disposed (Statistical Purposes),20110830,20111208
6,13500889,Unifirst Corporation,1063SP000119,Supplementary Process,Disposed (Statistical Purposes),20100715,20100823
7,13673285,Unifirst Corporation,1081CV02668,Administrative Civil Actions,Closed,20100715,20101110
8,13692476,Unifirst Corporation,1081CV02591,Administrative Civil Actions,Open,20100708,20101129
9,13910303,Unifirst Corporation,1259SP000554,Supplementary Process,Disposed (Statistical Purposes),20120906,20121221
10,14565489,Unifirst Corporation,1256SC003625,Small Claims,Disposed (Statistical Purposes),20121226,20130215
11,14656598,Unifirst Corporation,1056SC005152,Small Claims,Disposed (Statistical Purposes),20101216,20110203
12,14658113,Unifirst Corporation,1056SC005059,Small Claims,Disposed (Statistical Purposes),20101216,20110210
13,14669174,Unifirst Corporation,1056SC005102,Small Claims,Disposed (Statistical Purposes),20101216,20110203
14,14670826,Unifirst Corporation,1056SC005103,Small Claims,Disposed (Statistical Purposes),20101216,20110203
15,14673914,Unifirst Corporation,1056SC005114,Small Claims,Pending,20101216,20101216
16,14675105,Unifirst Corporation,1056SC005116,Small Claims,Disposed (Statistical Purposes),20101216,20110105
17,14698361,Unifirst Corporation,1056SC005150,Small Claims,Disposed (Statistical Purposes),20101216,20101223
18,14714282,Unifirst Corporation,1189SC000344,Small Claims,Disposed (Statistical Purposes),20110330,20110922
19,14766397,Unifirst Corporation,1305CV000234,Civil,Pending,20130808,20130808
20,14934990,Unifirst Corporation,1248CV000186,Civil,Disposed (Statistical Purposes),20120514,20130211
21,15826328,Unifirst Corporation,1258CV000176,Civil,Disposed (Statistical Purposes),20120406,20130403
22,15827475,Unifirst Corporation,1258CV000177,Civil,Disposed (Statistical Purposes),20120406,20120529
23,16110528,Unifirst Corporation,1236SP000065,Supplementary Process,Disposed (Statistical Purposes),20120316,20120705
24,16337045,Unifirst Corporation,1225CV001035,Civil,Disposed (Statistical Purposes),20121213,20130304
25,16367302,Unifirst Corporation,1089SC000252,Small Claims,Disposed (Statistical Purposes),20100309,20100406
26,16478220,Unifirst Corporation,1026CV000147,Civil,Disposed (Statistical Purposes),20100322,20100616
27,16497205,Unifirst Corporation,1055CV000168,Civil,Disposed (Statistical Purposes),20100301,20100923
28,16540270,Unifirst Corporation,1055SC000131,Small Claims,Disposed (Statistical Purposes),20100308,20100610
29,16738382,Unifirst Corporation,1225CV000359,Civil,Disposed (Statistical Purposes),20120406,20120613
30,16740891,Unifirst Corporation,1225CV000360,Civil,Disposed (Statistical Purposes),20120406,20120924
31,16742271,Unifirst Corporation,1225CV000361,Civil,Disposed (Statistical Purposes),20120406,20120613
32,17026233,Unifirst Corporation,1189CV000519,Civil,Disposed (Statistical Purposes),20110812,20120828
33,17088258,Unifirst Corporation,1189CV000518,Civil,Disposed (Statistical Purposes),20110812,20110916
34,17350696,Unifirst Corporation,1059SC000420,Small Claims,Disposed (Statistical Purposes),20100413,20100618
35,17485930,Unifirst Corporation,1056SC001628,Small Claims,Disposed (Statistical Purposes),20100507,20100617
36,17486075,Unifirst Corporation,1056SC001629,Small Claims,Disposed (Statistical Purposes),20100507,20100615
37,17499805,Unifirst Corporation,1056SC001834,Small Claims,Disposed (Statistical Purposes),20100520,20100707
38,17509665,Unifirst Corporation,1056SC002263,Small Claims,Disposed (Statistical Purposes),20100618,20100618
39,17895957,Unifirst Corporation,1302SC000567,Small Claims,Disposed (Statistical Purposes),20130716,20131025
40,18039969,Unifirst Corporation,1302SC000603,Small Claims,Disposed (Statistical Purposes),20130722,20131113
