,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,42177,Amos Financial LLC,1260CV000543,Civil,Disposed (Statistical Purposes),20120904,20130314
1,67351,Amos Financial LLC,1134CV000239,Civil,Disposed (Statistical Purposes),20110302,20110921
2,255910,Amos Financial LLC,1111CV000872,Civil,Disposed (Statistical Purposes),20110328,20111012
3,320348,Amos Financial LLC,1110CV000853,Civil,Disposed (Statistical Purposes),20111031,20120313
4,463590,Amos Financial LLC,1158CV000817,Civil,Disposed (Statistical Purposes),20111108,20120404
5,1511986,Amos Financial LLC,1113CV000292,Civil,Disposed (Statistical Purposes),20110302,20110907
6,1512326,Amos Financial LLC,1113CV000293,Civil,Disposed (Statistical Purposes),20110302,20110825
7,1651161,Amos Financial LLC,1267CV000301,Civil,Disposed (Statistical Purposes),20120705,20121128
8,2032364,Amos Financial LLC,1215CV000041,Civil,Disposed (Statistical Purposes),20120110,20140626
9,2240081,Amos Financial LLC,1243CV000433,Civil,Disposed (Statistical Purposes),20121023,20131220
10,2314364,Amos Financial LLC,1132CV000165,Civil,Disposed (Statistical Purposes),20110208,20121108
11,2752083,Amos Financial LLC,1178CV00043,Contract / Business Cases,Closed,20110519,20110912
12,2887046,Amos Financial LLC,1418CV000550,Civil,Disposed (Statistical Purposes),20140530,20150205
13,3059550,Amos Financial LLC,1148CV000071,Civil,Disposed (Statistical Purposes),20110208,20140303
14,3532261,Amos Financial LLC,1249CV000737,Civil,Disposed (Statistical Purposes),20121015,20130129
15,3863936,Amos Financial LLC,1181CV01000,Contract / Business Cases,Closed,20110328,20120117
16,4339835,Amos Financial LLC,1153CV000929,Civil,Disposed (Statistical Purposes),20110705,20120307
17,4369745,Amos Financial LLC,1114CV000981,Civil,Disposed (Statistical Purposes),20111228,20120327
18,4407868,Amos Financial LLC,1223CV001640,Civil,Disposed (Statistical Purposes),20120904,20150316
19,4474477,Amos Financial LLC,1311CV000932,Civil,Disposed (Statistical Purposes),20130701,20131002
20,4658557,Amos Financial LLC,1181CV01748,Contract / Business Cases,Closed,20110519,20110920
21,4658831,Amos Financial LLC,1181CV01749,Contract / Business Cases,Closed,20110519,20111222
22,5624009,Amos Financial LLC,1125CV000288,Civil,Disposed (Statistical Purposes),20110302,20110421
23,5693862,Amos Financial LLC,1255CV000447,Civil,Disposed (Statistical Purposes),20120904,20130301
24,6187917,Amos Financial LLC,1125CV000562,Civil,Disposed (Statistical Purposes),20110421,20110719
25,6395018,Amos Financial LLC,1381CV04557,Contract / Business Cases,Closed,20131018,20131230
26,6522189,Amos Financial LLC,1413CV000084,Civil,Disposed (Statistical Purposes),20140124,20140624
27,7075196,Amos Financial LLC,1181CV03966,Contract / Business Cases,Closed,20111107,20120127
28,7075349,Amos Financial LLC,1181CV03967,Contract / Business Cases,Closed,20111107,20120130
29,7294286,Amos Financial LLC,1151CV000464,Civil,Disposed (Statistical Purposes),20110708,20111220
30,7408340,Amos Financial LLC,1185CV02236,Contract / Business Cases,Open,20111007,20120228
31,8012153,Amos Financial LLC,1174CV00006,Contract / Business Cases,Suspended,20110216,20111012
32,8156405,Amos Financial LLC,1281CV00596,Contract / Business Cases,Closed,20120216,20120516
33,8158993,Amos Financial LLC,1308CV000008,Civil,Disposed (Statistical Purposes),20130104,20140225
34,8202192,Amos Financial LLC,1164CV000775,Civil,Disposed (Statistical Purposes),20111109,20130104
35,8202673,Amos Financial LLC,1164CV000776,Civil,Disposed (Statistical Purposes),20111109,20130729
36,8641828,Amos Financial LLC,1134CV001151,Civil,Disposed (Statistical Purposes),20111227,20120426
37,9200194,Amos Financial LLC,1113CV000942,Civil,Disposed (Statistical Purposes),20110620,20110927
38,10119601,Amos Financial LLC,1107CV000569,Civil,Disposed (Statistical Purposes),20110706,20110927
39,10368209,Amos Financial LLC,1121CV000268,Civil,Disposed (Statistical Purposes),20110630,20111014
40,10537018,Amos Financial LLC,1159CV000963,Civil,Disposed (Statistical Purposes),20110705,20120803
41,10959456,Amos Financial LLC,1185CV01208,Contract / Business Cases,Closed,20110622,20111006
42,12325549,Amos Financial LLC,1232CV000910,Civil,Disposed (Statistical Purposes),20120831,20140403
43,12335171,Amos Financial LLC,1258CV000465,Civil,Disposed (Statistical Purposes),20120905,20121126
44,12444180,Amos Financial LLC,1186CV000095,Civil,Disposed (Statistical Purposes),20110211,20111125
45,12615350,Amos Financial LLC,1186CV000196,Civil,Disposed (Statistical Purposes),20110329,20111109
46,13351516,Amos Financial LLC,1154CV000199,Civil,Disposed (Statistical Purposes),20110303,20110419
47,13773480,Amos Financial LLC,1259CV000988,Civil,Disposed (Statistical Purposes),20120904,20121022
48,13827758,Amos Financial LLC,1109CV000200,Civil,Disposed (Statistical Purposes),20111107,20121017
49,14510994,Amos Financial LLC,1153CV000825,Civil,Disposed (Statistical Purposes),20110610,20111017
0,15015297,Amos Financial LLC,1154CV000625,Civil,Disposed (Statistical Purposes),20110622,20120330
1,15367252,Amos Financial LLC,1121CV000460,Civil,Disposed (Statistical Purposes),20111107,20130520
2,15484763,Amos Financial LLC,1149CV000503,Civil,Disposed (Statistical Purposes),20110519,20110728
3,15778842,Amos Financial LLC,1139CV000070,Civil,Disposed (Statistical Purposes),20110302,20110512
4,15859512,Amos Financial LLC,1139CV000180,Civil,Disposed (Statistical Purposes),20110613,20110920
5,16353623,Amos Financial LLC,1138CV000371,Civil,Disposed (Statistical Purposes),20110519,20111125
6,16543338,Amos Financial LLC,1158CV000100,Civil,Disposed (Statistical Purposes),20110208,20110504
7,16727436,Amos Financial LLC,1158CV000225,Civil,Disposed (Statistical Purposes),20110322,20110601
8,17139256,Amos Financial LLC,1159CV000728,Civil,Disposed (Statistical Purposes),20110519,20120803
9,17418778,Amos Financial LLC,1118CV000329,Civil,Disposed (Statistical Purposes),20110302,20110426
10,17806164,Amos Financial LLC,1185CV00959,Contract / Business Cases,Open,20110519,20140721
11,17822465,Amos Financial LLC,1185CV00964,Contract / Business Cases,Closed,20110519,20120213
12,18004096,Amos Financial LLC,1385CV00629,Administrative Civil Actions,Suspended,20130416,20130801
13,18036520,Amos Financial LLC,1077CV00750,Contract / Business Cases,Closed,20100413,20101108
14,18066226,Amos Financial LLC,1485CV00832,Contract / Business Cases,Closed,20140505,20140723
15,18093198,Amos Financial LLC,1077CV00799,Contract / Business Cases,Closed,20100416,20131003
16,18154749,Amos Financial LLC,1185CV01209,Contract / Business Cases,Closed,20110622,20131122
17,18251485,Amos Financial LLC,1381CV03723,Contract / Business Cases,Suspended,20130822,20140924
18,18262474,Amos Financial LLC,1073CV01191,Contract / Business Cases,Closed,20101006,20110921
19,18289785,Amos Financial LLC,1277CV01280,Contract / Business Cases,Open,20120705,20140115
20,18314249,Amos Financial LLC,1181CV01004,Contract / Business Cases,Open,20110328,20110915
21,18479142,Amos Financial LLC,1185CV01128,Contract / Business Cases,Open,20110610,20111026
22,18517770,Amos Financial LLC,1177CV00557,Contract / Business Cases,Closed,20110328,20120417
23,18531498,Amos Financial LLC,1177CV01284,Contract / Business Cases,Closed,20110705,20110929
24,18560837,Amos Financial LLC,1277CV01645,Contract / Business Cases,Open,20120904,20130604
25,18562102,Amos Financial LLC,1277CV01646,Contract / Business Cases,Open,20120904,20130403
26,18742232,Amos Financial LLC,1085CV02139,Contract / Business Cases,Open,20101005,20121022
27,18873093,Amos Financial LLC,1181CV01743,Contract / Business Cases,Closed,20110519,20110809
28,19015515,Amos Financial LLC,1373CV01257,Contract / Business Cases,Closed,20131227,20140211
29,19111159,Amos Financial LLC,1173CV00159,Contract / Business Cases,Open,20110215,20110908
30,19111945,Amos Financial LLC,1173CV00160,Contract / Business Cases,Closed,20110215,20131218
31,19429647,Amos Financial LLC,1281CV00589,Contract / Business Cases,Closed,20120216,20130626
32,19440597,Amos Financial LLC,1281CV00794,Equitable Remedies,Closed,20120301,20140428
33,19443363,Amos Financial LLC,1177CV00233,Contract / Business Cases,Open,20110208,20110729
34,19447982,Amos Financial LLC,1177CV00240,Contract / Business Cases,Open,20110208,20111227
35,19469930,Amos Financial LLC,1408SP000001,Supplementary Process,Pending,20140107,20140107
36,19477838,Amos Financial LLC,1381CV02138,Contract / Business Cases,Open,20130606,20140203
37,19505367,Amos Financial LLC,1177CV01111,Contract / Business Cases,Open,20110610,20120123
38,19529086,Amos Financial LLC,1273CV00960,Contract / Business Cases,Closed,20120904,20121128
39,19531747,Amos Financial LLC,1273CV00961,Contract / Business Cases,Open,20120904,20131122
40,19538739,Amos Financial LLC,1177CV01171,Contract / Business Cases,Open,20110622,20120110
41,19539489,Amos Financial LLC,1177CV01172,Contract / Business Cases,Open,20110622,20120507
42,19545223,Amos Financial LLC,1177CV01174,Contract / Business Cases,Closed,20110622,20120228
43,19550987,Amos Financial LLC,1177CV01175,Contract / Business Cases,Open,20110622,20141124
44,19604319,Amos Financial LLC,1285CV01337,Contract / Business Cases,Closed,20120705,20140218
45,45287741,Amos Financial LLC,1239CV000103,Civil,Disposed (Statistical Purposes),20120409,20120830
46,47702473,Amos Financial LLC,1073CV00466,Contract / Business Cases,Closed,20100414,20110922
47,47723922,Amos Financial LLC,1081CV01437,Contract / Business Cases,Closed,20100416,20130227
48,47831488,Amos Financial LLC,1173CV00676,Contract / Business Cases,Closed,20110623,20110928
49,48109305,Amos Financial LLC,1477CV00770,Contract / Business Cases,Open,20140515,20150610
0,49584611,Amos Financial LLC,1111CV000642,Civil,Disposed (Statistical Purposes),20110302,20110506
1,52448057,Amos Financial LLC,14 MISC 481211,Servicemembers,Open,20140116,20140116
2,52666744,Amos Financial LLC,1115CV000542,Civil,Disposed (Statistical Purposes),20110322,20110609
3,52900446,Amos Financial LLC,1115CV002134,Civil,Disposed (Statistical Purposes),20111108,20120103
4,54052488,Amos Financial LLC,1162CV001088,Civil,Disposed (Statistical Purposes),20110524,20110822
5,54898208,Amos Financial LLC,1181CV00407,Contract / Business Cases,Closed,20110208,20111114
6,54900845,Amos Financial LLC,1181CV00408,Contract / Business Cases,Closed,20110208,20110801
7,55164672,Amos Financial LLC,1281CV03507,Contract / Business Cases,Closed,20120904,20130125
8,55198455,Amos Financial LLC,1181CV00461,Contract / Business Cases,Closed,20110211,20110622
9,55218861,Amos Financial LLC,1181CV00462,Contract / Business Cases,Closed,20110211,20111227
10,64217195,Amos Financial LLC,1343CV000009,Civil,Disposed (Statistical Purposes),20130124,20131105
11,64338641,Amos Financial LLC,1357SP000104,Supplementary Process,Disposed (Statistical Purposes),20130514,20130621
12,64478662,Amos Financial LLC,1354CV000005,Civil,Disposed (Statistical Purposes),20130107,20130730
13,64692502,Amos Financial LLC,1184CV01884,Contract / Business Cases,Closed,20110519,20111013
14,64840915,Amos Financial LLC,16 SM 010698,Servicemembers,Open,20161104,20161104
15,64909112,Amos Financial LLC,1684CV00342,Equitable Remedies,Open,20160201,20160706
