,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,82823499,"Devaney, Stacey",1911SC000999,Small Claims,Disposed (Statistical Purposes),20190522,20190731
1,183838,"Devane, Steven A.",1251CV000066,Civil,Disposed (Statistical Purposes),20120203,20120203
2,342997,"Lucas, Devair",1110SC001421,Small Claims,Disposed (Statistical Purposes),20111028,20120124
3,21094755,"Lucas, Devair",0708SC000277,Small Claims,Disposed (Statistical Purposes),20070801,20070920
4,10864452,"Vasudeva, Rashmi",1456SU001082,Summary Process,Disposed (Statistical Purposes),20141006,20141023
5,51498387,"Vasudeva, Rashmi",1456SU000069,Summary Process,Disposed (Statistical Purposes),20140121,20140130
6,58813994,"Vasudeva, Rashmi",1556SU000819,Summary Process,Disposed (Statistical Purposes),20150803,20150813
7,58815641,"Vasudeva, Rashmi",1556SU000818,Summary Process,Disposed (Statistical Purposes),20150803,20150917
8,65080165,"Vasudeva, Rashmi",0901CV003077,Civil,Closed,20090715,20091102
9,81652444,"Vasudeva, Rashmi",1958CV000254,Civil,Covid 19 XXX Notice Issued,20191007,20201201
10,625044,"Devaney, Maryann",1236SC001417,Small Claims,Disposed (Statistical Purposes),20121206,20130515
11,1097134,"Vasudevan, Gopala",1134SU000061,Summary Process,Disposed (Statistical Purposes),20110415,20110503
12,20131094,"Vasudevan, Gopala",0534SU000040,Summary Process,Disposed (Statistical Purposes),20050513,20050527
13,1246542,"Devault, Laurie",1098SC000584,Small Claims,Disposed (Statistical Purposes),20101109,20110128
14,41475992,"Devanski, Nicholas",15H85SP001563,Housing Court Summary Process,Active,20150501,20150501
15,59567669,"Devanski, Nicholas",14H85SP003995,Housing Court Summary Process,Closed,20140925,20141010
16,2362335,"Devaney Plumbing & Heating, Inc.",1354CV000498,Civil,Disposed (Statistical Purposes),20130726,20131114
17,2406685,"Devaney Plumbing & Heating, Inc.",1354CV000511,Civil,Disposed (Statistical Purposes),20130801,20130820
18,8981457,"Devaney Plumbing & Heating, Inc.",1254SC000167,Small Claims,Pending,20120125,20120125
19,2416830,"Ramanujam, Devan Aranga",1267SC001059,Small Claims,Disposed (Statistical Purposes),20120928,20130326
20,2490762,"DeVasto, Philip A",1259SC001820,Small Claims,Disposed (Statistical Purposes),20121206,20140821
21,2827338,James Devaney Fuel Company,1034CV000447,Civil,Disposed (Statistical Purposes),20100405,20100729
22,4995926,James Devaney Fuel Company,1034SP000751,Supplementary Process,Disposed (Statistical Purposes),20101209,20110307
23,6042416,James Devaney Fuel Company,1057SC000562,Small Claims,Disposed (Statistical Purposes),20100701,20100805
24,11848999,James Devaney Fuel Company,1054SC000526,Small Claims,Disposed (Statistical Purposes),20100506,20100805
25,11850273,James Devaney Fuel Company,1054SC000527,Small Claims,Disposed (Statistical Purposes),20100506,20100706
26,12208704,James Devaney Fuel Company,1054SC000796,Small Claims,Disposed (Statistical Purposes),20100701,20100830
27,12308590,James Devaney Fuel Company,1054SC000795,Small Claims,Disposed (Statistical Purposes),20100701,20100907
28,14064748,James Devaney Fuel Company,1051SC000580,Small Claims,Disposed (Statistical Purposes),20100702,20100824
29,34367033,James Devaney Fuel Company,0621SC001012,Small Claims,Disposed (Statistical Purposes),20061113,20070509
30,64294806,James Devaney Fuel Company,1354SC000528,Small Claims,Disposed (Statistical Purposes),20130503,20130910
31,70299510,James Devaney Fuel Company,1001SC001179,Small Claims,Closed,20100506,20100506
32,3182323,"Beaudoin, Devany",1310CV000409,Civil,Disposed (Statistical Purposes),20130803,20131129
33,75419790,"Beaudoin, Devany",1610CV000269,Civil,Pending,20160620,20160620
34,57405877,"Devaney, James W",1056CV003464,Civil,Disposed (Statistical Purposes),20101123,20110331
35,3462147,"Devasier, Tammy",1123SC002427,Small Claims,Disposed (Statistical Purposes),20110909,20111102
36,3712334,"Devarney, Carla J",14H85SP002149,Housing Court Summary Process,Closed,20140606,20140624
37,17683144,"Devaney, Andrea",1213SC002124,Small Claims,Disposed (Statistical Purposes),20121106,20130204
38,42763907,"Devaney, Andrea",09H77CV000040,Housing Court Civil,Closed,20090323,20090330
39,3838033,"Devalle, Carlos",13H84SP003060,Housing Court Summary Process,Closed,20130715,20130814
40,3896421,"De Souza, Devair P.",1449SC001543,Small Claims,Disposed (Statistical Purposes),20141216,20150309
41,4147186,"George, Devahn",13H84CV000684,Housing Court Civil,Closed,20130821,20130827
42,4501982,Devaney Plumbing & Heating,1454SC000085,Small Claims,Disposed (Statistical Purposes),20140124,20140502
43,64690830,Devaney Plumbing & Heating,1354SC000324,Small Claims,Pending,20130320,20130320
44,79062076,Devaney Plumbing & Heating,1654SC001199,Small Claims,Disposed (Statistical Purposes),20161215,20170222
