,post_id,party_name,case_number,case_type,case_status,file_date,status_date
0,433254,Complere Credit Solutions Inc.,1160SP000505,Supplementary Process,Disposed (Statistical Purposes),20111031,20120119
1,652030,Franklin Credit Solutions,1065SC000301,Small Claims,Disposed (Statistical Purposes),20100621,20100901
2,7314605,Franklin Credit Solutions,1265SP000204,Supplementary Process,Disposed (Statistical Purposes),20121024,20130515
3,11431632,Franklin Credit Solutions,1168SP000051,Supplementary Process,Disposed (Statistical Purposes),20110328,20110718
4,12870947,Franklin Credit Solutions,1065SC000179,Small Claims,Disposed (Statistical Purposes),20100420,20100623
5,14622780,Franklin Credit Solutions,1050SC000901,Small Claims,Disposed (Statistical Purposes),20100608,20100804
6,15148157,Franklin Credit Solutions,1087SC000152,Small Claims,Disposed (Statistical Purposes),20100607,20100811
7,16590794,Franklin Credit Solutions,1089SC000634,Small Claims,Disposed (Statistical Purposes),20100609,20100819
8,50041304,Franklin Credit Solutions,1150SP000271,Supplementary Process,Disposed (Statistical Purposes),20110325,20110513
9,56698706,Franklin Credit Solutions,1013SC000998,Small Claims,Disposed (Statistical Purposes),20100609,20100811
10,66128113,Franklin Credit Solutions,1325SP000183,Supplementary Process,Disposed (Statistical Purposes),20130624,20130918
11,857604,Complete Credit Solutions,1013SP000616,Supplementary Process,Disposed (Statistical Purposes),20100721,20101005
12,2223446,Complete Credit Solutions,1218CV000467,Civil,Disposed (Statistical Purposes),20120423,20140610
13,6738426,Complete Credit Solutions,1220CV000382,Civil,Disposed (Statistical Purposes),20121203,20140912
14,8624864,Complete Credit Solutions,1020SP000368,Supplementary Process,Disposed (Statistical Purposes),20101109,20110105
15,8625352,Complete Credit Solutions,1020SP000369,Supplementary Process,Disposed (Statistical Purposes),20101109,20110105
16,10811387,Complete Credit Solutions,1166SP000164,Supplementary Process,Disposed (Statistical Purposes),20110621,20111026
17,11748010,Complete Credit Solutions,1018SP000583,Supplementary Process,Disposed (Statistical Purposes),20100524,20101109
18,14002589,Complete Credit Solutions,1069CV000085,Civil,Disposed (Statistical Purposes),20100211,20100305
19,14935241,Complete Credit Solutions,1155SP000127,Supplementary Process,Disposed (Statistical Purposes),20110321,20110621
20,15475251,Complete Credit Solutions,1023SP000681,Supplementary Process,Disposed (Statistical Purposes),20100524,20100621
21,16236217,Complete Credit Solutions,1042SP000030,Supplementary Process,Disposed (Statistical Purposes),20100315,20100518
22,16310220,Complete Credit Solutions,1217SP000048,Supplementary Process,Disposed (Statistical Purposes),20120605,20120821
23,24750289,Complete Credit Solutions,0964SC001610,Small Claims,Disposed (Statistical Purposes),20090824,20091028
24,26397841,Complete Credit Solutions,0949SC001383,Small Claims,Disposed (Statistical Purposes),20090824,20091105
25,26604946,Complete Credit Solutions,0832SP000602,Supplementary Process,Disposed (Statistical Purposes),20080801,20081017
26,27742281,Complete Credit Solutions,0920CV000458,Civil,Disposed (Statistical Purposes),20090629,20090908
27,27744781,Complete Credit Solutions,0920CV000457,Civil,Disposed (Statistical Purposes),20090629,20090901
28,29300659,Complete Credit Solutions,0969CV000452,Civil,Disposed (Statistical Purposes),20090629,20090916
29,29524036,Complete Credit Solutions,1513SP000159,Supplementary Process,Disposed (Statistical Purposes),20150410,20150518
30,31849877,Complete Credit Solutions,0821CV000171,Civil,Disposed (Statistical Purposes),20080320,20080602
31,32917563,Complete Credit Solutions,0917CV000290,Civil,Disposed (Statistical Purposes),20090629,20090917
32,33503143,Complete Credit Solutions,0918CV001384,Civil,Disposed (Statistical Purposes),20090629,20091026
33,34913165,Complete Credit Solutions,0936CV001081,Civil,Disposed (Statistical Purposes),20090701,20090915
34,35999807,Complete Credit Solutions,0966CV000541,Civil,Disposed (Statistical Purposes),20090629,20090915
35,36541014,Complete Credit Solutions,0823SP000704,Supplementary Process,Disposed (Statistical Purposes),20080612,20080904
36,38806505,Complete Credit Solutions,0942CV000196,Civil,Disposed (Statistical Purposes),20090630,20090925
37,40385911,Complete Credit Solutions,0986CV000546,Civil,Disposed (Statistical Purposes),20090629,20091123
38,40739323,Complete Credit Solutions,0927CV000486,Civil,Disposed (Statistical Purposes),20090629,20090909
39,41913781,Complete Credit Solutions,0923CV002033,Civil,Disposed (Statistical Purposes),20090630,20091008
40,42621962,Complete Credit Solutions,0965CV000411,Civil,Disposed (Statistical Purposes),20090629,20091109
41,44127854,Complete Credit Solutions,0962CV002063,Civil,Disposed (Statistical Purposes),20090629,20090915
42,56468571,Complete Credit Solutions,1062SP000114,Supplementary Process,Disposed (Statistical Purposes),20100204,20100401
43,56809418,Complete Credit Solutions,0923SP000697,Supplementary Process,Disposed (Statistical Purposes),20090519,20090819
44,64144977,Complete Credit Solutions,1318SP000326,Supplementary Process,Disposed (Statistical Purposes),20130624,20130813
45,65178689,Complete Credit Solutions,1366CV000188,Civil,Disposed (Statistical Purposes),20130520,20130912
46,66740876,Complete Credit Solutions,1325SP000023,Supplementary Process,Disposed (Statistical Purposes),20130129,20130724
47,71282045,Complete Credit Solutions,1320SP000029,Supplementary Process,Disposed (Statistical Purposes),20130226,20130607
48,72273440,Complete Credit Solutions,1617SP000023,Supplementary Process,Disposed (Statistical Purposes),20160718,20160831
49,85221281,Complete Credit Solutions,1820SP000051,Supplementary Process,Disposed (Statistical Purposes),20180813,20180925
0,878749,"Residential Credit Solutions, Inc.",10 MISC 442039,Servicemembers,Closed,20101025,20110420
1,890830,"Residential Credit Solutions, Inc.",10 MISC 442044,Servicemembers,Open,20101025,20101025
2,3437941,"Residential Credit Solutions, Inc.",11 MISC 446088,Servicemembers,Closed,20110307,20110621
3,3543354,"Residential Credit Solutions, Inc.",11 MISC 446701,Servicemembers,Closed,20110328,20110808
4,3546779,"Residential Credit Solutions, Inc.",11 MISC 446707,Servicemembers,Closed,20110328,20110811
5,3547204,"Residential Credit Solutions, Inc.",11 MISC 446708,Servicemembers,Open,20110328,20110328
6,3605497,"Residential Credit Solutions, Inc.",11 MISC 446926,Servicemembers,Closed,20110401,20110810
7,3605899,"Residential Credit Solutions, Inc.",11 MISC 446927,Servicemembers,Closed,20110401,20110810
8,3606141,"Residential Credit Solutions, Inc.",11 MISC 446928,Servicemembers,Open,20110401,20110401
